0,77
3.5,73
5.4,73
9.26,84
11.65,87
14.06,87
19.62,90
22.36,93
27.61,99
30.12,103
38.27,107
43.42,110
48.51,110
54.58,114
60.19,119
60.19,119
68.67,122
85.51,125
91.84,127
112.27,127
121.87,128
133.01,131
141.32,133
141.32,133
149.42,134
153.65,136
161.83,137
184.34,136
200.38,135
208.4,136
224.79,136
229.7,133
240.88,133
250.62,135
253,136
270.3,136
290.68,135
304.45,138
318.23,137
336.86,135
351.87,133
355.36,133
366.38,134
380.22,137
387.29,136
409.2,134
412.53,132
418.87,131
435.33,131
453.68,134
456.77,134
470.46,132
476.31,132
482.99,136
493.91,137
511.76,136
514.12,136
527.43,135
540.71,133
547.84,131
560.58,133
573.25,133
593.84,133
600.99,133
610.72,136
613.35,136
615.45,136
617.42,136
620.46,134
629.21,133
639.69,136
658.78,137
661.24,137
677.32,133
679.44,132
685.61,132
694.37,137
703,139
706.01,139
728.28,141
730.88,141
739.84,142
746,144
765.9,146
774.41,146
788.53,145
805.83,148
811.67,148
825.96,147
839.67,144
848.05,145
869.42,143
884.45,146
891.53,146
897.08,147
911.2,146
920.65,150
929.34,150
931.59,146
937.5,140
940.37,140
952.16,138
955.07,138
967.87,141
976.98,143
995.03,145
1015.45,146
1018.28,146
1038.62,148
1042.01,147
1064.14,145
1069.55,145
1087.18,144
1105.56,146
1117.49,147
1132.08,147
1132.08,146
1143.52,142
1151.68,139
1154.63,139
1175.97,137
1183.94,137
1192.6,141
1211.02,139
1233.28,137
1239.44,136
1261.86,137
1264.73,137
1286.19,137
1288.94,138
1292.11,138
1297.93,141
1306.96,136
1306.96,136
1316.13,138
1337.77,140
1345.91,140
1361.68,144
1364.48,144
1370.85,143
1392.14,142
1397.58,143
1417.07,143
1420,144
1440.05,143
1446.08,144
1451.7,145
1469.15,147
1471.89,148
1492.23,148
1495.29,148
1503.69,148
1521.49,148
1541.65,148
1550.65,147
1559.42,144
1564.76,142
1572.82,140
1577.82,143
1584.68,144
1598.31,143
1601.36,143
1621.49,140
1636.37,139
1657.59,142
1661.28,142
1664.32,142
1680.54,142
1685.39,143
1703.03,141
1711.53,143
1717.55,145
1735.26,144
1746.17,146
1764,150
1771.99,151
1789.2,151
1807.47,148
1812.86,148
1834.82,149
1843.68,148
1865.01,149
1868.26,147
1888.8,147
1892.57,147
1915.33,145
1923.16,143
1923.16,144
1931.53,145
1948.33,146
1970.57,148
1981.96,148
2001.21,148
2018.62,148
2035.92,147
2056.59,145
2059.44,145
2069.72,145
2082.53,146
2082.53,146
2095.45,147
2098.96,147
2110.99,151
2114.53,151
2124.15,153
2129.8,154
2146.99,155
2150.3,157
2161.47,156
2170.18,156
2179.97,157
2194.7,158
2205.23,159
2207.94,160
2218.46,155
2226.73,152
2232.19,152
2246.57,153
2255.09,155
2257.86,152
2266.31,148
2277.12,146
2289.02,146
2301.98,148
2305.2,148
2319.54,151
2333.46,153
2344.73,155
2358.81,157
2371.02,159
2391.76,158
2401.09,154
2421.28,152
2442.75,147
2452.02,146
2464.41,143
2470.54,143
2476.85,142
2486.26,139
2507.47,139
2514.01,139
2534.37,141
2534.37,141
2550.84,144
2559.72,143
2580.89,145
2587.04,146
2599.22,148
2620.92,146
2642.25,143
2645.4,142
2667.06,141
2673.28,142
2695.39,143
2701.72,143
2722.43,142
2725.28,143
2735.53,146
2738.49,146
2760.59,146
2763.41,146
2765.6,146
2788.28,148
2791.77,147
2803.95,146
2812.59,147
2824.27,149
2842.37,149
2859.63,149
2872.84,150
2894.24,150
2897.3,150
2919.22,150
2941.17,152
2953.53,149
2972.25,146
2982.04,145
2993.82,145
3003.03,146
3009.18,144
3029.4,143
3038.83,143
3049.77,145
3074.99,142
3080.22,143
3101.73,143
3120.82,140
3132.96,137
3136.12,139
3154.11,141
3177.15,145
3180.01,145
3200.54,145
3206.1,142
3214.29,139
3216.99,138
3237.31,137
3248.62,137
3251.22,136
3256.57,136
3259.32,135
3259.32,97
3259.32,102
3259.32,104
3259.84,109
3263.84,114
3267.64,118
3275.09,122
3285.57,126
3288.9,126
3304.45,129
3309.84,131
3309.84,131
3331.66,132
3344.07,134
3350.25,135
3362.05,137
3383,140
3403.9,142
3410.76,145
3416.8,146
3438.18,148
3458.36,148
3461.34,148
3470.63,151
3482.41,151
3507.38,149
3513.96,150
3534.85,147
3538.08,147
3561.98,149
3567.99,150
3589.53,152
3598.13,152
3607.46,152
3618.55,154
3633.91,156
3639.88,156
3654.6,155
3657.67,155
3675.58,156
3683.72,154
3695.45,157
3701.47,157
3722.7,156
3728.28,157
3731.11,158
3743.06,159
3764.35,158
3778.63,155
3782.1,155
3787.32,155
3807.11,156
3819.09,156
3821.51,158
3824.37,157
3844.46,158
3847.11,158
3857.5,160
3868.54,162
3873.66,162
3886.3,162
3889.29,161
3896.67,158
3907.68,161
3910.95,161
3914.13,163
3933.21,165
3935.26,165
3945.44,163
3950.6,160
3956.84,159
3967.28,159
3989,157
3991.3,157
3995.12,157
4000.32,156
4008.98,151
4017.09,151
4039.76,150
4049.22,148
4055.65,146
4067.81,144
4073.66,141
4082.54,141
4097.63,140
4109.58,140
4112.72,140
4121.8,138
4133.5,140
4145.67,139
4148.9,139
4154.84,138
4161.42,135
4174.2,134
4194.23,136
4214.46,139
4217.1,140
4237.98,143
4241.18,143
4250.49,145
4268.62,144
4276.68,146
4279.17,146
4282.03,146
4287.87,147
4309.56,147
4324.44,150
4327.39,150
4333.36,151
4350.61,152
4356.44,154
4377.13,153
4379.98,153
4387.97,155
4396.26,157
4402.12,158
4413.22,156
4416.11,157
4430.19,158
4433.19,158
4444.9,161
4447.8,161
4462.48,164
4476.73,163
4491.02,160
4493.71,160
4505.22,160
4511.32,161
4532.46,160
4540.59,158
4544.98,155
4553.23,152
4561.65,152
4576.46,149
4579.49,149
4594.85,149
4600.51,150
4617.11,150
4637.7,151
4646.95,151
4667.82,150
4687.29,153
4692.76,152
4715.12,152
4718.02,151
4736.41,151
4739.17,151
4761.73,151
4764.66,151
4782.11,150
4787.55,151
4803.51,154
4809.84,154
4825.18,157
4828.02,156
4833.56,156
4844.65,156
4861.62,156
4880.66,154
4899.97,155
4902.9,156
4918.51,154
4932.79,151
4939.39,150
4961.53,148
4983.08,145
4986.19,145
5002.62,143
5011.78,144
5031.31,146
5039.94,146
5053.74,146
5061.59,146
5067.02,146
5072.26,149
5086.35,151
5091.98,153
5100.49,156
5103.28,155
5112.15,158
5118.2,159
5129.44,160
5149.12,159
5151.78,159
5167.15,158
5178.7,158
5184.84,159
5205.92,162
5208.96,162
5229.49,163
5229.49,162
5247.76,159
5260,158
5282.54,158
5291.57,158
5303.39,153
5309.14,150
5318.59,149
5337.27,147
5343.21,146
5352.8,146
5372.16,145
5375.5,146
5397.83,146
5407.32,145
5422.87,143
